[[    1.0000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[    1.0000,    1.0000,    2.0000,    1.0000,         0,    1.0000,         0,    2.0000,         0,    1.0000,    1.0000,    2.0000,    1.0000,    2.0000,    2.0000,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,         0,    1.0000]],-50
[[    1.0000,    1.0000,    2.0000,    1.0000,         0,    1.0000,    2.0000,         0,         0,    1.0000,    1.0000,    2.0000,    1.0000,    2.0000,    2.0000,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,         0,    1.0000]],-50
[[         0,         0,    2.0000,    1.0000,    1.0000,    1.0000,    2.0000,         0,         0,    1.0000,    1.0000,    2.0000,    1.0000,    2.0000,    2.0000,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,         0,    1.0000]],65
[[         0,         0,         0,    1.0000,    1.0000,    1.0000,         0,    2.0000,         0,    1.0000,    1.0000,    2.0000,    1.0000,    2.0000,    2.0000,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,         0,    1.0000]],35
[[    1.0000,         0,         0,    1.0000,    1.0000,    1.0000,         0,    2.0000,         0,         0,    1.0000,    2.0000,    1.0000,    2.0000,    2.0000,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,         0,    1.0000]],20
[[    1.0000,         0,         0,    1.0000,    1.0000,    1.0000,    2.0000,         0,         0,         0,    1.0000,    2.0000,    1.0000,    2.0000,    2.0000,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,         0,    1.0000]],-50
[[         0,         0,         0,    1.0000,    1.0000,    1.0000,    2.0000,         0,         0,    1.0000,         0,    2.0000,    1.0000,    2.0000,    2.0000,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,         0,    1.0000]],95
[[         0,         0,    2.0000,    1.0000,    1.0000,    1.0000,    2.0000,         0,         0,    1.0000,         0,    2.0000,    1.0000,    2.0000,         0,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,         0,    1.0000]],70
[[         0,         0,    2.0000,         0,    1.0000,    1.0000,    2.0000,         0,         0,    1.0000,    1.0000,    2.0000,    1.0000,    2.0000,         0,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,         0,    1.0000]],-50
[[         0,    2.0000,         0,         0,    1.0000,    1.0000,    2.0000,         0,         0,    1.0000,    1.0000,    2.0000,    1.0000,    2.0000,         0,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,         0,    1.0000]],-50
[[         0,    2.0000,         0,         0,    1.0000,    1.0000,    2.0000,         0,         0,    1.0000,    1.0000,    2.0000,    1.0000,    2.0000,         0,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,    1.0000,         0]],-50
[[         0,    2.0000,         0,         0,    1.0000,    1.0000,    2.0000,         0,         0,    1.0000,    1.0000,    2.0000,    1.0000,         0,    2.0000,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,    1.0000,         0]],-50
[[         0,    2.0000,         0,         0,         0,    1.0000,    2.0000,    1.0000,         0,    1.0000,    1.0000,    2.0000,    1.0000,         0,    2.0000,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,    1.0000,         0]],-50
[[         0,         0,         0,         0,    2.0000,    1.0000,    2.0000,    1.0000,         0,    1.0000,    1.0000,    2.0000,    1.0000,         0,    2.0000,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,    1.0000,         0]],-50
[[    1.0000,         0,         0,         0,    2.0000,    1.0000,    2.0000,    1.0000,         0,         0,    1.0000,    2.0000,    1.0000,         0,    2.0000,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,    1.0000,         0]],-50
[[    1.0000,         0,         0,    2.0000,         0,    1.0000,    2.0000,    1.0000,         0,         0,    1.0000,    2.0000,    1.0000,         0,    2.0000,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,    1.0000,         0]],-50
[[         0,    1.0000,         0,    2.0000,         0,    1.0000,    2.0000,    1.0000,         0,         0,    1.0000,    2.0000,    1.0000,         0,    2.0000,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,    1.0000,         0]],-50
[[         0,    1.0000,         0,    2.0000,         0,    1.0000,    2.0000,    1.0000,         0,         0,    1.0000,    2.0000,    1.0000,    2.0000,         0,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,    1.0000,         0]],-50
[[         0,    1.0000,         0,    2.0000,    1.0000,         0,    2.0000,    1.0000,         0,         0,    1.0000,    2.0000,    1.0000,    2.0000,         0,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,    1.0000,         0]],-50
[[         0,    1.0000,         0,         0,    1.0000,    2.0000,    2.0000,    1.0000,         0,         0,    1.0000,    2.0000,    1.0000,         0,         0,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,    1.0000,         0]],165
[[         0,    1.0000,         0,         0,    1.0000,    2.0000,    2.0000,    1.0000,         0,         0,    1.0000,    2.0000,    1.0000,    1.0000,         0,    2.0000,         0,         0,    2.0000,    2.0000,         0,    2.0000,    1.0000,         0]],-5
[[         0,    1.0000,         0,         0,    1.0000,    2.0000,    2.0000,    1.0000,         0,         0,    1.0000,    2.0000,    1.0000,    1.0000,         0,    2.0000,         0,         0,    2.0000,         0,    2.0000,    2.0000,    1.0000,         0]],-50
[[         0,    1.0000,         0,         0,    1.0000,    2.0000,    2.0000,    1.0000,         0,         0,    1.0000,    2.0000,    1.0000,    1.0000,         0,    2.0000,         0,         0,    2.0000,         0,    2.0000,    2.0000,         0,    1.0000]],-50
[[         0,    1.0000,         0,         0,    1.0000,    2.0000,    2.0000,    1.0000,         0,         0,    1.0000,    2.0000,    1.0000,    1.0000,         0,    2.0000,         0,         0,    2.0000,         0,    2.0000,         0,    2.0000,    1.0000]],-50
[[         0,    1.0000,         0,         0,    1.0000,    2.0000,    2.0000,    1.0000,         0,    1.0000,         0,    2.0000,    1.0000,    1.0000,         0,    2.0000,         0,         0,    2.0000,         0,    2.0000,         0,    2.0000,    1.0000]],-50
[[         0,    1.0000,         0,         0,    1.0000,    2.0000,    2.0000,    1.0000,         0,    1.0000,         0,    2.0000,    1.0000,    1.0000,         0,         0,    2.0000,         0,    2.0000,         0,    2.0000,         0,    2.0000,    1.0000]],-50
[[         0,    1.0000,         0,         0,    1.0000,    2.0000,    2.0000,    1.0000,         0,         0,         0,    2.0000,    1.0000,    1.0000,         0,         0,    2.0000,         0,    2.0000,         0,    2.0000,    1.0000,    2.0000,    1.0000]],-50
[[         0,    1.0000,         0,         0,    1.0000,    2.0000,    2.0000,    1.0000,         0,         0,    2.0000,         0,    1.0000,    1.0000,         0,         0,    2.0000,         0,    2.0000,         0,    2.0000,    1.0000,    2.0000,    1.0000]],-50
[[         0,    1.0000,         0,         0,    1.0000,    2.0000,    2.0000,    1.0000,         0,         0,    2.0000,         0,         0,    1.0000,         0,         0,    2.0000,    1.0000,    2.0000,         0,    2.0000,    1.0000,    2.0000,    1.0000]],-50
[[         0,    1.0000,         0,         0,    1.0000,    2.0000,    2.0000,    1.0000,         0,         0,    2.0000,         0,         0,    1.0000,         0,         0,    2.0000,    1.0000,         0,    2.0000,    2.0000,    1.0000,    2.0000,    1.0000]],-50
[[         0,    1.0000,         0,         0,    1.0000,    2.0000,    2.0000,    1.0000,         0,         0,    2.0000,         0,    1.0000,         0,         0,         0,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,    1.0000]],90
[[         0,    1.0000,         0,         0,    1.0000,    2.0000,         0,    1.0000,         0,         0,    2.0000,    2.0000,    1.0000,         0,         0,         0,    2.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,    1.0000]],95
[[         0,    1.0000,         0,         0,    1.0000,    2.0000,         0,    1.0000,         0,    1.0000,    2.0000,    2.0000,    1.0000,         0,         0,         0,    2.0000,         0,         0,    2.0000,    2.0000,         0,    2.0000,    1.0000]],-50
[[         0,    1.0000,         0,         0,    1.0000,         0,         0,    1.0000,         0,    1.0000,    2.0000,    2.0000,    1.0000,    2.0000,         0,         0,    2.0000,         0,         0,    2.0000,    2.0000,         0,    2.0000,    1.0000]],-50
[[    1.0000,    1.0000,         0,         0,    1.0000,         0,         0,    1.0000,         0,         0,    2.0000,    2.0000,    1.0000,    2.0000,         0,         0,    2.0000,         0,         0,    2.0000,    2.0000,         0,    2.0000,    1.0000]],-50
[[    1.0000,    1.0000,         0,         0,    1.0000,         0,         0,    1.0000,         0,         0,         0,    2.0000,    1.0000,    2.0000,         0,         0,    2.0000,         0,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],-50
[[    1.0000,         0,         0,         0,    1.0000,         0,         0,    1.0000,         0,         0,         0,    2.0000,    1.0000,    2.0000,         0,         0,    2.0000,         0,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],135
[[    1.0000,         0,         0,         0,    1.0000,         0,    2.0000,    1.0000,         0,         0,         0,         0,    1.0000,    2.0000,         0,         0,    2.0000,         0,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],20
[[         0,    1.0000,         0,         0,    1.0000,         0,    2.0000,    1.0000,         0,         0,         0,         0,    1.0000,    2.0000,         0,         0,    2.0000,         0,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],-50
[[         0,    1.0000,         0,         0,    1.0000,         0,         0,    1.0000,         0,         0,         0,         0,    1.0000,         0,    2.0000,         0,    2.0000,         0,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],115
[[    1.0000,         0,         0,         0,    1.0000,         0,         0,    1.0000,         0,         0,         0,         0,    1.0000,         0,    2.0000,         0,    2.0000,         0,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],130
[[    1.0000,         0,         0,         0,    1.0000,         0,         0,    1.0000,         0,         0,         0,         0,    1.0000,    2.0000,         0,         0,    2.0000,         0,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],-50
[[         0,    1.0000,         0,         0,    1.0000,         0,         0,    1.0000,         0,         0,         0,         0,    1.0000,    2.0000,         0,         0,    2.0000,         0,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],-50
[[         0,    1.0000,         0,         0,    1.0000,         0,         0,    1.0000,         0,         0,         0,         0,    1.0000,         0,         0,         0,         0,    2.0000,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],135
[[    1.0000,         0,         0,         0,    1.0000,         0,         0,    1.0000,         0,         0,         0,         0,    1.0000,         0,         0,         0,         0,    2.0000,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],45
[[    1.0000,         0,         0,         0,    1.0000,         0,         0,    1.0000,         0,         0,         0,         0,    1.0000,         0,         0,         0,    2.0000,         0,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],-50
[[         0,    1.0000,         0,         0,         0,         0,         0,    1.0000,         0,         0,         0,         0,    1.0000,         0,         0,         0,    2.0000,         0,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],110
[[         0,    1.0000,         0,         0,         0,         0,         0,    1.0000,         0,         0,         0,         0,    1.0000,         0,         0,         0,         0,    2.0000,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],40
[[    1.0000,         0,         0,         0,         0,         0,         0,    1.0000,         0,         0,         0,         0,    1.0000,         0,         0,         0,         0,    2.0000,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],-50
[[    1.0000,         0,         0,         0,         0,         0,         0,    1.0000,         0,         0,         0,         0,    1.0000,         0,         0,         0,    2.0000,         0,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],-50
[[         0,         0,         0,         0,    1.0000,         0,         0,         0,         0,         0,         0,         0,    1.0000,         0,         0,         0,    2.0000,         0,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],130
[[         0,         0,         0,         0,    1.0000,         0,         0,         0,         0,         0,         0,         0,    1.0000,         0,         0,         0,         0,    2.0000,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],20
[[         0,         0,         0,    1.0000,         0,         0,         0,         0,         0,         0,         0,         0,    1.0000,         0,         0,         0,         0,    2.0000,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],-50
[[         0,         0,         0,    1.0000,         0,         0,         0,         0,         0,         0,         0,         0,    1.0000,         0,         0,         0,    2.0000,         0,    2.0000,    2.0000,    2.0000,         0,    2.0000,    1.0000]],-50
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
[[         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]],0
